study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB7703	SAMEA3112941	ERX625192	ERR670214	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670214/ERR670214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670214/ERR670214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670214/3151-48-1-MS28F-388R_S207_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670214/3151-48-1-MS28F-388R_S207_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670214
PRJEB7703	SAMEA3112942	ERX625193	ERR670215	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670215/ERR670215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670215/ERR670215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670215/3151-48-MS28F-388R_S157_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670215/3151-48-MS28F-388R_S157_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670215
PRJEB7703	SAMEA3112943	ERX625194	ERR670216	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670216/ERR670216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670216/ERR670216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670216/3151-44-1-MS28F-388R_S203_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670216/3151-44-1-MS28F-388R_S203_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670216
PRJEB7703	SAMEA3112944	ERX625195	ERR670217	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670217/ERR670217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670217/ERR670217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670217/3151-49-1-MS28F-388R_S208_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670217/3151-49-1-MS28F-388R_S208_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670217
PRJEB7703	SAMEA3112945	ERX625196	ERR670218	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670218/ERR670218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670218/ERR670218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670218/3151-30-MS28F-388R_S138_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670218/3151-30-MS28F-388R_S138_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670218
PRJEB7703	SAMEA3112946	ERX625197	ERR670219	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670219/ERR670219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670219/ERR670219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670219/3151-51-MS28F-388R_S210_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670219/3151-51-MS28F-388R_S210_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670219
PRJEB7703	SAMEA3112947	ERX625198	ERR670220	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670220/ERR670220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670220/ERR670220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670220/3151-52-MS28F-388R_S211_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670220/3151-52-MS28F-388R_S211_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670220
PRJEB7703	SAMEA3112948	ERX625199	ERR670221	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670221/ERR670221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670221/ERR670221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670221/3151-49-MS28F-388R_S158_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670221/3151-49-MS28F-388R_S158_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670221
PRJEB7703	SAMEA3112949	ERX625200	ERR670222	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670222/ERR670222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670222/ERR670222_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670222/3151-53-MS28F-388R_S212_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670222/3151-53-MS28F-388R_S212_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670222
PRJEB7703	SAMEA3112950	ERX625201	ERR670223	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670223/ERR670223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670223/ERR670223_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670223/3151-54-MS28F-388R_S213_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670223/3151-54-MS28F-388R_S213_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670223
PRJEB7703	SAMEA3112951	ERX625202	ERR670224	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670224/ERR670224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670224/ERR670224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670224/3151-55-MS28F-388R_S214_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670224/3151-55-MS28F-388R_S214_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670224
PRJEB7703	SAMEA3112952	ERX625203	ERR670225	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670225/ERR670225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670225/ERR670225_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670225/3151-31-MS28F-388R_S6_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670225/3151-31-MS28F-388R_S6_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670225
PRJEB7703	SAMEA3112953	ERX625204	ERR670226	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670226/ERR670226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670226/ERR670226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670226/3151-56-MS28F-388R_S215_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670226/3151-56-MS28F-388R_S215_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670226
PRJEB7703	SAMEA3112954	ERX625205	ERR670227	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670227/ERR670227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670227/ERR670227_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670227/3151-57-MS28F-388R_S216_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670227/3151-57-MS28F-388R_S216_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670227
PRJEB7703	SAMEA3112955	ERX625206	ERR670228	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670228/ERR670228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670228/ERR670228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670228/3151-58-MS28F-388R_S217_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670228/3151-58-MS28F-388R_S217_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670228
PRJEB7703	SAMEA3112956	ERX625207	ERR670229	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670229/ERR670229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670229/ERR670229_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670229/3151-59-MS28F-388R_S218_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670229/3151-59-MS28F-388R_S218_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670229
PRJEB7703	SAMEA3112957	ERX625208	ERR670230	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670230/ERR670230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670230/ERR670230_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670230/3151-60-MS28F-388R_S219_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670230/3151-60-MS28F-388R_S219_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670230
PRJEB7703	SAMEA3112958	ERX625209	ERR670231	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670231/ERR670231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670231/ERR670231_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670231/3151-61-MS28F-388R_S220_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670231/3151-61-MS28F-388R_S220_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670231
PRJEB7703	SAMEA3112959	ERX625210	ERR670232	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670232/ERR670232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670232/ERR670232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670232/3151-28-1-MS28F-388R_S187_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670232/3151-28-1-MS28F-388R_S187_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670232
PRJEB7703	SAMEA3112960	ERX625211	ERR670233	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670233/ERR670233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670233/ERR670233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670233/3151-34-1-MS28F-388R_S193_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670233/3151-34-1-MS28F-388R_S193_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670233
PRJEB7703	SAMEA3112961	ERX625212	ERR670234	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670234/ERR670234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670234/ERR670234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670234/3151-40-MS28F-388R_S148_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670234/3151-40-MS28F-388R_S148_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670234
PRJEB7703	SAMEA3112962	ERX625213	ERR670235	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670235/ERR670235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670235/ERR670235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670235/3151-35-1-MS28F-388R_S194_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670235/3151-35-1-MS28F-388R_S194_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670235
PRJEB7703	SAMEA3112963	ERX625214	ERR670236	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670236/ERR670236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670236/ERR670236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670236/3151-26-1-MS28F-388R_S185_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670236/3151-26-1-MS28F-388R_S185_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670236
PRJEB7703	SAMEA3112964	ERX625215	ERR670237	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670237/ERR670237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670237/ERR670237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670237/3151-32-1-MS28F-388R_S191_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670237/3151-32-1-MS28F-388R_S191_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670237
PRJEB7703	SAMEA3112965	ERX625216	ERR670238	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670238/ERR670238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670238/ERR670238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670238/3151-31-1-MS28F-388R_S190_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670238/3151-31-1-MS28F-388R_S190_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670238
PRJEB7703	SAMEA3112966	ERX625217	ERR670239	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670239/ERR670239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670239/ERR670239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670239/3151-32-MS28F-388R_S140_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670239/3151-32-MS28F-388R_S140_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670239
PRJEB7703	SAMEA3112967	ERX625218	ERR670240	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670240/ERR670240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670240/ERR670240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670240/3151-29-1-MS28F-388R_S13_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670240/3151-29-1-MS28F-388R_S13_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670240
PRJEB7703	SAMEA3112968	ERX625219	ERR670241	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670241/ERR670241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670241/ERR670241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670241/3151-67-MS28F-388R_S226_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670241/3151-67-MS28F-388R_S226_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670241
PRJEB7703	SAMEA3112969	ERX625220	ERR670242	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670242/ERR670242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670242/ERR670242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670242/3151-68-MS28F-388R_S227_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670242/3151-68-MS28F-388R_S227_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670242
PRJEB7703	SAMEA3112970	ERX625221	ERR670243	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670243/ERR670243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670243/ERR670243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670243/3151-41-MS28F-388R_S149_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670243/3151-41-MS28F-388R_S149_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670243
PRJEB7703	SAMEA3112971	ERX625222	ERR670244	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670244/ERR670244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670244/ERR670244_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670244/3151-94-MS28F-388R_S254_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670244/3151-94-MS28F-388R_S254_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670244
PRJEB7703	SAMEA3112972	ERX625223	ERR670245	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670245/ERR670245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670245/ERR670245_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670245/3151-69-MS28F-388R_S228_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670245/3151-69-MS28F-388R_S228_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670245
PRJEB7703	SAMEA3112973	ERX625224	ERR670246	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670246/ERR670246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670246/ERR670246_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670246/3151-62-MS28F-388R_S221_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670246/3151-62-MS28F-388R_S221_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670246
PRJEB7703	SAMEA3112974	ERX625225	ERR670247	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670247/ERR670247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670247/ERR670247_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670247/3151-63-MS28F-388R_S222_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670247/3151-63-MS28F-388R_S222_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670247
PRJEB7703	SAMEA3112975	ERX625226	ERR670248	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670248/ERR670248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670248/ERR670248_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670248/3151-43-MS28F-388R_S151_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670248/3151-43-MS28F-388R_S151_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670248
PRJEB7703	SAMEA3112976	ERX625227	ERR670249	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670249/ERR670249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670249/ERR670249_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670249/3151-70-MS28F-388R_S229_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670249/3151-70-MS28F-388R_S229_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670249
PRJEB7703	SAMEA3112977	ERX625228	ERR670250	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670250/ERR670250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670250/ERR670250_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670250/3151-71-MS28F-388R_S230_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670250/3151-71-MS28F-388R_S230_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670250
PRJEB7703	SAMEA3112978	ERX625229	ERR670251	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670251/ERR670251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670251/ERR670251_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670251/3151-72-MS28F-388R_S231_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670251/3151-72-MS28F-388R_S231_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670251
PRJEB7703	SAMEA3112979	ERX625230	ERR670252	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670252/ERR670252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670252/ERR670252_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670252/3151-33-MS28F-388R_S141_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670252/3151-33-MS28F-388R_S141_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670252
PRJEB7703	SAMEA3112980	ERX625231	ERR670253	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670253/ERR670253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670253/ERR670253_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670253/3151-73-MS28F-388R_S232_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670253/3151-73-MS28F-388R_S232_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670253
PRJEB7703	SAMEA3112981	ERX625232	ERR670254	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670254/ERR670254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670254/ERR670254_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670254/3151-74-MS28F-388R_S233_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670254/3151-74-MS28F-388R_S233_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670254
PRJEB7703	SAMEA3112982	ERX625233	ERR670255	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670255/ERR670255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670255/ERR670255_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670255/3151-75-MS28F-388R_S234_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670255/3151-75-MS28F-388R_S234_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670255
PRJEB7703	SAMEA3112983	ERX625234	ERR670256	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670256/ERR670256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670256/ERR670256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670256/3151-76-MS28F-388R_S235_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670256/3151-76-MS28F-388R_S235_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670256
PRJEB7703	SAMEA3112984	ERX625235	ERR670257	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670257/ERR670257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670257/ERR670257_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670257/3151-34-MS28F-388R_S142_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670257/3151-34-MS28F-388R_S142_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670257
PRJEB7703	SAMEA3112985	ERX625236	ERR670258	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670258/ERR670258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670258/ERR670258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670258/3151-77-MS28F-388R_S236_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670258/3151-77-MS28F-388R_S236_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670258
