study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB4606	SAMEA2189201	ERX314160	ERR341311	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341311/ERR341311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341311/ERR341311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341311/BV6U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341311/BV6U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341311
PRJEB4606	SAMEA2189202	ERX314161	ERR341312	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341312/ERR341312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341312/ERR341312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341312/BV6D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341312/BV6D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341312
PRJEB4606	SAMEA2189203	ERX314162	ERR341313	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341313/ERR341313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341313/ERR341313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341313/BV7U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341313/BV7U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341313
PRJEB4606	SAMEA2189204	ERX314163	ERR341314	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341314/ERR341314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341314/ERR341314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341314/BV7D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341314/BV7D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341314
PRJEB4606	SAMEA2189205	ERX314164	ERR341315	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341315/ERR341315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341315/ERR341315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341315/BV7U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341315/BV7U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341315
PRJEB4606	SAMEA2189206	ERX314165	ERR341316	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341316/ERR341316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341316/ERR341316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341316/BV7D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341316/BV7D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341316
PRJEB4606	SAMEA2189207	ERX314166	ERR341317	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341317/ERR341317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341317/ERR341317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341317/BV8U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341317/BV8U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341317
PRJEB4606	SAMEA2189208	ERX314167	ERR341318	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341318/ERR341318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341318/ERR341318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341318/BV8D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341318/BV8D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341318
PRJEB4606	SAMEA2189209	ERX314168	ERR341319	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341319/ERR341319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341319/ERR341319_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341319/BV9U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341319/BV9U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341319
PRJEB4606	SAMEA2189210	ERX314169	ERR341320	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341320/ERR341320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341320/ERR341320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341320/BV9D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341320/BV9D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341320
PRJEB4606	SAMEA2189211	ERX314170	ERR341321	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341321/ERR341321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341321/ERR341321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341321/BV10.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341321/BV10.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341321
PRJEB4606	SAMEA2189212	ERX314171	ERR341322	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341322/ERR341322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341322/ERR341322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341322/BV11.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341322/BV11.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341322
PRJEB4606	SAMEA2189213	ERX314172	ERR341323	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341323/ERR341323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341323/ERR341323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341323/BV.VVC12U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341323/BV.VVC12U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341323
PRJEB4606	SAMEA2189214	ERX314173	ERR341324	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341324/ERR341324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341324/ERR341324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341324/BV.VVC12D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341324/BV.VVC12D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341324
PRJEB4606	SAMEA2189215	ERX314174	ERR341325	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341325/ERR341325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341325/ERR341325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341325/BV.VVC13U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341325/BV.VVC13U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341325
PRJEB4606	SAMEA2189216	ERX314175	ERR341326	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341326/ERR341326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341326/ERR341326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341326/BV.VVC13D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341326/BV.VVC13D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341326
PRJEB4606	SAMEA2189217	ERX314176	ERR341327	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341327/ERR341327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341327/ERR341327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341327/BV.VVC13U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341327/BV.VVC13U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341327
PRJEB4606	SAMEA2189218	ERX314177	ERR341328	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341328/ERR341328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341328/ERR341328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341328/BV.VVC13D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341328/BV.VVC13D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341328
PRJEB4606	SAMEA2189219	ERX314178	ERR341329	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341329/ERR341329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341329/ERR341329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341329/BV.VVC14U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341329/BV.VVC14U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341329
PRJEB4606	SAMEA2189220	ERX314179	ERR341330	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341330/ERR341330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341330/ERR341330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341330/BV.VVC14D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341330/BV.VVC14D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341330
PRJEB4606	SAMEA2189221	ERX314180	ERR341331	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341331/ERR341331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341331/ERR341331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341331/BV.VVC14U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341331/BV.VVC14U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341331
PRJEB4606	SAMEA2189222	ERX314181	ERR341332	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341332/ERR341332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341332/ERR341332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341332/BV.VVC14D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341332/BV.VVC14D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341332
PRJEB4606	SAMEA2189223	ERX314182	ERR341333	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341333/ERR341333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341333/ERR341333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341333/BV.VVC15U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341333/BV.VVC15U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341333
PRJEB4606	SAMEA2189224	ERX314183	ERR341334	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341334/ERR341334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341334/ERR341334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341334/BV.VVC15D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341334/BV.VVC15D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341334
PRJEB4606	SAMEA2189225	ERX314184	ERR341335	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341335/ERR341335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341335/ERR341335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341335/BV.VVC15U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341335/BV.VVC15U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341335
PRJEB4606	SAMEA2189226	ERX314185	ERR341336	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341336/ERR341336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341336/ERR341336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341336/BV.VVC15D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341336/BV.VVC15D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341336
PRJEB4606	SAMEA2189227	ERX314186	ERR341337	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341337/ERR341337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341337/ERR341337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341337/BV.VVC16U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341337/BV.VVC16U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341337
PRJEB4606	SAMEA2189228	ERX314187	ERR341338	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341338/ERR341338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341338/ERR341338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341338/BV.VVC16D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341338/BV.VVC16D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341338
PRJEB4606	SAMEA2189229	ERX314188	ERR341339	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341339/ERR341339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341339/ERR341339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341339/BV.VVC17U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341339/BV.VVC17U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341339
PRJEB4606	SAMEA2189230	ERX314189	ERR341340	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341340/ERR341340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341340/ERR341340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341340/BV.VVC17D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341340/BV.VVC17D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341340
PRJEB4606	SAMEA2189231	ERX314190	ERR341341	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341341/ERR341341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341341/ERR341341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341341/BV.VVC17U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341341/BV.VVC17U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341341
PRJEB4606	SAMEA2189232	ERX314191	ERR341342	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341342/ERR341342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341342/ERR341342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341342/BV.VVC17D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341342/BV.VVC17D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341342
PRJEB4606	SAMEA2189233	ERX314192	ERR341343	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341343/ERR341343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341343/ERR341343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341343/BV.VVC18U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341343/BV.VVC18U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341343
PRJEB4606	SAMEA2189234	ERX314193	ERR341344	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341344/ERR341344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341344/ERR341344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341344/BV.VVC18D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341344/BV.VVC18D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341344
PRJEB4606	SAMEA2189235	ERX314194	ERR341345	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341345/ERR341345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341345/ERR341345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341345/BV.VVC19U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341345/BV.VVC19U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341345
PRJEB4606	SAMEA2189236	ERX314195	ERR341346	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341346/ERR341346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341346/ERR341346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341346/BV.VVC19D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341346/BV.VVC19D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341346
PRJEB4606	SAMEA2189237	ERX314196	ERR341347	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341347/ERR341347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341347/ERR341347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341347/BV.VVC20U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341347/BV.VVC20U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341347
PRJEB4606	SAMEA2189238	ERX314197	ERR341348	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341348/ERR341348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341348/ERR341348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341348/BV.VVC20D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341348/BV.VVC20D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341348
PRJEB4606	SAMEA2189239	ERX314198	ERR341349	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341349/ERR341349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341349/ERR341349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341349/BV.VVC21U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341349/BV.VVC21U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341349
PRJEB4606	SAMEA2189240	ERX314199	ERR341350	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341350/ERR341350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341350/ERR341350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341350/BV.VVC21D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341350/BV.VVC21D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341350
PRJEB4606	SAMEA2189241	ERX314200	ERR341351	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341351/ERR341351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341351/ERR341351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341351/BV.VVC22U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341351/BV.VVC22U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341351
